24,289,90
88,383,1
84,397,19
66,442,19
85,410,23
1,589,96
33,688,77
43,629,66
74,987,94
74,991,77
16,64,192
73,124,178
80,132,131
39,331,192
38,320,188
38,322,196
30,440,176
55,530,180
27,556,135
61,648,182
51,660,130
54,673,148
55,661,170
57,646,154
53,723,185
54,725,179
2,887,174
3,882,197
72,987,109
9,906,118
66,306,240
38,327,203
88,466,206
60,490,215
32,550,219
37,515,273
75,559,290
45,696,216
2,884,200
81,197,374
96,123,354
79,251,397
29,334,319
51,330,387
50,326,344
43,350,380
54,314,369
31,395,389
52,337,361
53,312,315
97,469,337
32,505,356
61,553,329
49,549,383
40,633,333
41,671,393
55,702,329
87,701,348
67,990,396
66,983,399
24,136,425
48,199,481
62,294,417
35,236,484
73,375,484
30,415,416
32,483,470
72,408,433
27,539,421
32,649,431
37,797,456
86,847,491
59,805,486
11,843,493
72,899,422
71,915,425
67,985,409
63,997,494
81,53,552
1,91,548
4,56,538
88,98,541
43,89,561
49,46,541
63,181,575
46,134,535
28,168,556
87,105,539
69,157,522
1,195,563
23,236,588
12,287,564
37,264,510
81,385,538
18,392,547
52,383,591
19,334,514
26,303,560
15,414,554
95,493,571
80,404,532
30,479,559
58,407,589
28,483,505
77,507,538
95,507,565
84,680,515
93,621,569
82,681,586
20,648,557
43,688,511
84,720,562
74,772,510
75,790,555
44,707,507
71,765,587
88,792,584
72,783,576
69,755,534
82,712,586
72,764,558
72,783,533
32,767,504
54,861,569
88,817,576
81,832,517
86,912,572
66,994,517
51,95,614
51,90,612
52,95,607
43,167,692
46,123,692
12,141,655
82,155,628
73,109,623
11,163,677
22,244,608
23,231,607
36,385,675
46,392,616
91,324,675
22,330,626
31,414,643
48,478,644
40,513,645
32,578,631
57,517,689
48,670,664
37,622,611
80,689,632
48,671,641
91,645,621
14,608,697
83,687,605
64,641,639
36,612,624
48,675,689
53,694,608
48,659,687
84,667,607
53,774,605
89,746,688
71,705,616
62,798,668
89,796,604
89,817,610
62,807,665
76,895,664
77,908,670
23,901,626
60,81,785
59,88,780
60,83,774
47,112,706
45,163,705
1,123,734
43,235,728
47,273,725
60,264,750
21,271,724
43,378,730
42,326,776
43,358,790
38,391,704
62,349,752
1,369,716
73,360,792
24,348,769
30,352,719
49,489,730
99,488,709
61,424,789
22,413,714
66,559,795
48,504,733
30,591,780
52,531,754
15,598,706
87,528,777
59,509,704
48,667,707
29,607,780
22,613,708
90,755,704
90,738,706
3,863,735
3,865,737
77,81,898
70,100,878
71,102,880
15,367,843
65,439,820
6,414,808
20,459,830
50,592,841
49,527,877
67,555,816
53,606,833
48,646,828
59,622,878
25,602,872
54,717,841
10,781,864
54,101,909
53,105,911
13,331,919
7,397,914
74,471,948
5,456,937
54,511,909
70,558,992
68,578,947
80,688,939
