50,322,363
51,659,146
54,863,571
53,312,312
58,320,366
60,551,333
61,528,181
61,652,174
61,514,692
61,346,751
51,552,305
53,697,603
52,757,536
50,671,527
51,533,752
52,559,800
53,598,833
51,92,609
53,773,601
54,719,838
54,725,182
54,575,342
53,654,430
52,271,730
54,305,552
59,495,214
56,482,210
59,520,282
61,459,343
62,298,417
61,311,320
60,387,268
59,225,257
66,307,242
66,443,20
67,314,374
69,342,350
72,409,434
68,158,522
72,444,338
72,418,352
75,489,342
74,446,379
80,389,541
73,125,165
79,250,395
81,197,376
87,106,541
95,131,355
88,468,199
83,163,306
85,154,298
66,378,434
70,297,427
75,92,142
73,117,107
73,299,381
84,542,289
89,499,373
70,126,181
77,133,136
77,233,197
78,167,27
84,354,526
85,325,530
86,402,20
89,384,4
86,354,128
84,234,402
67,476,375
75,306,244
82,420,27
80,436,28
82,406,41
82,386,22
81,155,628
80,52,552
58,400,607
54,103,905
54,106,913
57,263,751
60,84,783
65,441,820
70,359,655
73,359,795
73,473,947
67,555,815
72,765,528
72,773,568
74,822,528
83,671,597
83,706,587
82,775,492
85,684,518
82,676,514
73,110,623
74,495,609
77,509,539
84,726,562
88,809,587
89,749,695
92,622,573
90,647,623
95,500,567
93,323,679
98,490,710
91,601,439
93,687,460
80,534,890
87,531,776
90,776,707
87,573,420
65,809,681
63,642,641
58,806,489
58,626,883
58,623,875
63,589,301
9,289,565
12,398,550
10,338,628
12,165,679
14,130,658
11,143,650
12,333,922
13,409,646
14,607,705
14,470,666
16,641,547
19,660,567
24,598,874
13,438,502
12,552,634
15,376,462
28,550,222
32,497,359
34,486,468
36,398,551
37,386,682
38,489,659
38,515,650
37,619,620
36,514,276
27,406,405
27,335,476
37,355,599
47,543,389
47,667,697
47,671,643
46,703,497
48,530,876
48,494,731
48,459,636
46,170,702
46,123,691
47,111,707
46,134,539
47,65,555
48,200,481
4,712,455
6,449,499
21,558,650
22,582,782
29,605,783
31,589,626
34,562,643
35,441,438
41,351,381
43,631,67
44,662,463
4,865,733
12,774,483
13,828,563
6,414,809
2,866,443
1,884,176
3,883,198
1,878,479
6,458,941
20,458,828
19,273,727
19,239,597
26,235,598
27,557,136
35,698,498
21,138,418
29,333,319
32,495,503
20,249,458
26,270,727
19,315,510
17,360,520
23,406,627
23,431,655
23,433,574
28,170,558
32,115,439
41,150,444
49,50,544
17,66,195
18,73,689
20,158,674
25,179,176
34,214,412
34,271,368
35,239,723
44,274,725
44,378,733
41,327,776
21,352,467
22,411,714
28,414,654
32,423,136
37,323,194
47,647,828
46,697,214
32,765,499
33,690,78
86,915,573
76,905,668
71,914,423
74,987,92
74,991,79
74,987,106
66,987,406
23,903,628
11,842,494
10,781,590
10,782,865
35,633,344
31,884,555
34,533,489
15,287,565
85,843,506
70,97,881
66,263,757
30,512,173
10,176,736
31,319,628
0,427,571
0,198,559
0,92,543
0,590,90
0,944,325
99,489,712
99,525,703
99,495,836
99,503,571
99,468,338
