24,289,90
89,385,1
83,399,16
83,396,17
84,396,19
87,381,1
86,397,22
63,434,33
63,441,9
66,448,32
69,449,19
62,442,22
83,421,28
63,448,14
69,438,19
87,401,22
87,405,19
63,435,28
70,441,6
69,446,6
63,438,37
63,445,5
68,450,18
62,442,29
70,447,9
63,447,2
67,453,12
62,446,7
61,438,29
63,445,12
83,401,20
64,451,18
62,440,5
67,438,1
63,435,14
62,449,22
64,430,23
69,441,22
61,438,22
61,442,17
65,439,40
69,448,5
67,432,30
70,438,8
82,417,24
62,436,9
69,450,7
62,447,28
62,438,15
67,432,7
65,435,36
70,444,6
64,443,38
66,430,20
66,442,40
63,446,11
63,430,18
69,448,24
63,444,9
62,439,20
70,446,15
69,435,7
63,449,17
86,401,23
63,444,2
70,442,19
68,431,12
65,451,24
63,445,34
67,433,2
69,434,21
67,436,37
63,450,14
68,448,0
69,438,17
82,420,23
63,435,5
62,438,27
64,432,30
62,445,14
68,432,18
69,445,2
69,433,14
68,438,27
67,452,17
68,450,22
70,449,13
69,443,28
67,447,29
70,434,15
63,449,6
67,441,30
67,452,23
70,445,24
62,446,31
62,443,35
67,434,26
64,432,11
62,438,12
66,433,34
69,436,4
69,434,11
64,451,8
69,439,3
67,435,31
69,449,16
63,449,25
62,433,22
1,589,96
34,679,80
43,633,49
31,692,72
32,695,81
42,626,83
42,630,72
34,687,86
33,695,76
41,632,58
43,623,63
44,626,72
43,622,74
41,632,68
44,630,69
43,629,70
43,622,67
32,681,72
42,626,56
32,693,83
42,627,73
33,680,79
35,684,78
33,685,86
43,629,49
42,631,77
41,625,61
43,622,81
42,629,57
44,627,60
31,687,73
44,630,59
41,631,54
40,628,62
43,626,70
42,632,65
44,623,70
41,624,69
34,690,69
43,630,80
43,636,71
43,632,74
35,686,76
33,681,77
43,628,63
31,689,81
43,636,56
43,625,59
44,633,70
34,684,70
43,632,60
33,696,79
43,631,73
31,692,79
33,682,75
42,628,77
42,634,61
31,696,74
43,637,65
42,628,51
32,680,83
43,636,69
32,689,71
32,688,66
43,624,66
35,691,80
41,629,65
33,691,84
32,695,72
43,622,71
34,687,68
31,684,78
41,624,72
43,627,54
35,689,73
43,629,61
42,632,75
33,683,86
41,629,60
42,632,55
41,625,66
43,626,61
31,685,71
76,987,83
74,995,70
71,991,95
75,990,99
72,991,97
69,989,99
74,996,75
73,992,66
72,990,87
75,982,89
72,982,98
74,980,96
73,996,78
75,990,90
72,986,80
70,988,91
71,984,96
69,984,99
74,994,85
75,986,96
73,979,89
76,987,94
74,983,74
73,983,83
70,989,97
73,979,98
74,994,92
74,990,70
71,982,94
74,994,67
75,993,80
75,991,79
73,982,85
71,988,94
76,988,87
76,989,93
75,988,96
74,993,98
76,986,98
74,980,87
76,992,93
75,985,89
74,996,72
75,988,82
70,986,97
74,995,82
75,985,81
71,987,76
72,982,93
73,993,95
73,993,73
75,987,76
16,64,192
73,124,178
80,132,131
37,316,194
36,318,198
39,330,193
39,320,194
39,329,191
38,320,186
38,318,198
38,336,196
36,322,195
38,322,192
38,316,191
38,330,195
37,325,198
36,327,194
36,317,184
38,319,190
38,326,195
38,325,194
37,315,187
39,333,194
37,320,199
37,319,191
37,326,184
38,323,197
37,328,189
39,326,192
36,324,191
37,333,193
39,323,188
38,320,196
37,323,189
38,322,198
37,316,185
39,322,195
39,330,188
39,329,196
38,330,184
37,331,191
37,325,194
37,316,190
30,440,176
65,522,179
26,559,191
61,528,164
58,539,189
62,514,166
25,553,192
65,530,185
64,523,174
61,510,177
62,512,168
60,520,169
31,517,170
62,537,192
28,545,197
62,508,173
63,521,184
26,549,199
62,525,163
60,534,160
59,541,185
62,542,196
28,556,196
59,540,197
27,548,194
64,524,181
29,507,164
62,527,161
25,551,198
30,506,175
27,563,126
61,543,179
29,552,132
61,519,165
61,536,158
63,536,166
29,558,137
28,551,126
61,540,168
63,521,166
61,539,162
63,519,174
58,523,178
61,526,197
63,522,163
27,555,146
29,554,127
28,553,135
62,539,199
58,524,173
61,568,199
31,514,176
63,529,165
29,559,134
31,504,170
59,538,188
62,538,190
58,529,198
26,556,141
27,548,136
62,536,198
59,520,185
60,513,183
62,563,198
61,567,198
63,523,189
58,532,193
25,562,134
57,531,178
60,539,173
59,538,181
61,524,199
62,538,165
64,529,173
61,541,199
26,560,145
27,560,140
21,528,137
59,536,172
61,522,165
63,514,177
25,562,127
25,558,138
62,534,193
61,540,196
26,548,133
59,522,187
29,551,198
26,562,142
26,565,131
61,530,164
62,527,199
25,558,131
25,554,142
24,553,134
58,531,196
61,517,191
26,565,136
29,547,196
28,556,194
60,517,170
58,527,186
63,516,174
63,511,166
62,516,188
63,540,191
60,514,172
60,542,198
30,504,167
63,530,168
59,535,169
30,504,174
60,543,197
62,541,182
31,512,163
28,558,122
29,508,173
30,514,168
26,556,119
62,541,175
59,512,177
28,556,198
57,534,179
60,530,161
27,561,123
63,527,191
65,530,178
28,555,142
57,534,188
60,515,188
29,554,132
61,534,159
62,530,192
62,519,188
61,538,163
31,510,167
28,563,134
64,517,167
61,530,199
27,550,125
62,542,178
26,549,145
59,539,198
64,536,177
60,541,187
59,525,194
61,544,189
24,553,132
